Chr1	37262000	37265000
Chr1	37809000	37811000
Chr1	38204000	38207000
Chr1	40296000	40299000
Chr1	40513000	40526000
Chr1	40532000	40536000
Chr1	41753000	41757000
Chr1	41806000	41809000
Chr1	41813000	41815000
Chr1	42464000	42467000
Chr1	42494000	42533000
Chr1	42934000	42942000
Chr1	42987000	43011000
Chr1	43027000	43039000
Chr2	253000	256000
Chr2	597000	600000
Chr2	2418000	2424000
Chr2	5080000	5084000
Chr2	5789000	5797000
Chr2	5969000	5971000
Chr2	6321000	6323000
Chr2	6883000	6892000
Chr2	7293000	7297000
Chr2	7866000	7877000
Chr2	8220000	8226000
Chr2	8565000	8672000
Chr2	9302000	9305000
Chr2	9362000	9364000
Chr2	9440000	9442000
Chr2	9474000	9487000
Chr2	9610000	9612000
Chr2	9719000	9761000
Chr2	9793000	9802000
Chr2	10098000	10101000
Chr2	10241000	10252000
Chr2	10312000	10314000
Chr2	11912000	11923000
Chr2	13621000	13681000
Chr2	14460000	14466000
Chr2	15876000	15879000
Chr2	16229000	16237000
Chr2	16396000	16402000
Chr2	16431000	16440000
Chr2	16524000	16532000
Chr2	16579000	16593000
Chr2	16643000	16647000
Chr2	16658000	16676000
Chr2	16703000	16717000
Chr2	16756000	16775000
Chr2	16861000	16864000
Chr2	16930000	16954000
Chr2	17009000	17012000
Chr2	17017000	17021000
Chr2	17043000	17046000
Chr2	17088000	17093000
Chr2	17111000	17117000
Chr2	17695000	17703000
Chr2	17820000	17836000
Chr2	17852000	17862000
Chr2	17891000	17905000
Chr2	18099000	18106000
Chr2	18140000	18290000
Chr2	18318000	18334000
Chr2	18459000	18463000
Chr2	18495000	18499000
Chr2	18821000	18823000
Chr2	19063000	19066000
Chr2	19158000	19162000
Chr2	19189000	19215000
Chr2	19284000	19288000
Chr2	19394000	19397000
Chr2	21245000	21299000
Chr2	21651000	21653000
Chr2	22500000	22502000
Chr2	22770000	22773000
Chr2	24245000	24247000
Chr2	24253000	24259000
Chr2	24287000	24472000
Chr2	24599000	24629000
Chr2	24815000	24817000
Chr2	25243000	25250000
Chr2	25262000	25266000
Chr2	25288000	25304000
Chr2	25321000	25329000
Chr2	25342000	25357000
Chr2	25557000	25565000
Chr2	25700000	25719000
Chr2	26413000	26417000
Chr2	26601000	26603000
Chr2	26726000	26728000
Chr2	26741000	26743000
Chr2	27455000	27457000
Chr2	29686000	29688000
Chr2	30240000	30252000
Chr2	30476000	30480000
Chr2	31170000	31172000
Chr2	33333000	33340000
Chr2	34806000	34810000
Chr2	34856000	34860000
Chr3	1000	29000
Chr3	251000	255000
Chr3	1259000	1270000
Chr3	2307000	2309000
Chr3	4569000	4571000
Chr3	8228000	8233000
Chr3	8250000	8254000
Chr3	8261000	8263000
Chr3	8276000	8290000
Chr3	8314000	8318000
Chr3	8360000	8365000
Chr3	8378000	8384000
Chr3	8420000	8425000
Chr3	8455000	8457000
Chr3	8462000	8483000
Chr3	8462000	8482000
Chr3	8463000	8483000
Chr3	8515000	8529000
Chr3	10489000	10493000
Chr3	11769000	11778000
Chr3	11789000	11792000
Chr3	11939000	11941000
Chr3	12739000	12741000
Chr3	12959000	12961000
Chr3	14029000	14031000
Chr3	14377000	14379000
Chr3	14978000	14982000
Chr3	15004000	15009000
Chr3	15034000	15039000
Chr3	15050000	15064000
Chr3	15077000	15093000
Chr3	15440000	15442000
Chr3	15700000	15703000
Chr3	16006000	16010000
Chr3	16401000	16407000
Chr3	16451000	16550000
Chr3	17908000	17910000
Chr3	18293000	18480000
Chr3	18600000	18603000
Chr3	18970000	18986000
Chr3	19583000	19585000
Chr3	19885000	19917000
Chr3	21191000	21193000
Chr3	22478000	22480000
Chr3	22491000	22493000
Chr3	24041000	24043000
Chr3	24540000	24542000
Chr3	25177000	25181000
Chr3	25320000	25322000
Chr3	25386000	25393000
Chr3	25407000	25411000
Chr3	25428000	25448000
Chr3	25482000	25491000
Chr3	25607000	25609000
Chr3	25663000	25708000
Chr3	25732000	25741000
Chr3	25767000	25777000
Chr3	25794000	25797000
Chr3	25867000	25877000
Chr3	25886000	25888000
Chr3	25917000	25919000
Chr3	26501000	26503000
Chr3	27485000	27487000
Chr3	27599000	27608000
Chr3	27601000	27608000
Chr3	27887000	27889000
Chr3	29345000	29348000
Chr3	29703000	29705000
Chr3	31123000	31125000
Chr3	32574000	32576000
Chr3	35536000	35538000
Chr3	35948000	35952000
Chr4	260000	262000
Chr4	284000	292000
Chr4	725000	729000
Chr4	762000	764000
Chr4	773000	792000
Chr4	809000	812000
Chr4	818000	835000
Chr4	848000	896000
Chr4	923000	945000
Chr4	2091000	2093000
Chr4	2657000	2668000
Chr4	2763000	2769000
Chr4	3239000	3243000
Chr4	3333000	3336000
Chr4	3343000	3346000
Chr4	3367000	3374000
Chr4	3390000	3393000
Chr4	3581000	3628000
Chr4	3640000	3647000
Chr4	3662000	3841000
Chr4	3870000	3881000
Chr4	3907000	3922000
Chr4	3964000	4006000
Chr4	4034000	4037000
Chr4	4058000	4119000
Chr4	4135000	4143000
Chr4	4152000	4161000
Chr4	4179000	4188000
Chr4	4195000	4199000
Chr4	4262000	4264000
Chr4	4793000	4798000
Chr4	4834000	4865000
Chr4	5143000	5147000
Chr4	5393000	5395000
Chr4	5943000	5952000
Chr4	5961000	5964000
Chr4	6801000	6804000
Chr4	6837000	6849000
Chr4	6917000	6926000
Chr4	6950000	6953000
Chr4	6962000	6997000
Chr4	7058000	7063000
Chr4	7074000	7077000
Chr4	7601000	7604000
Chr4	7813000	7822000
Chr4	7877000	7879000
Chr4	8728000	8731000
Chr4	8740000	8743000
Chr4	9345000	9353000
Chr4	9675000	9677000
Chr4	9808000	9832000
Chr4	11231000	11233000
Chr4	11440000	11443000
Chr4	11671000	11673000
Chr4	11740000	11744000
Chr4	11952000	11954000
Chr4	11974000	11978000
Chr4	13360000	13372000
Chr4	13779000	13781000
Chr4	13874000	13876000
Chr4	13934000	13937000
Chr4	14036000	14039000
Chr4	14041000	14043000
Chr4	14192000	14194000
Chr4	14282000	14284000
Chr4	14419000	14422000
Chr4	14461000	14463000
Chr4	14586000	14588000
Chr4	14614000	14616000
Chr4	14643000	14645000
Chr4	14745000	14749000
Chr4	14752000	14754000
Chr4	15135000	15139000
Chr4	15252000	15254000
Chr4	15261000	15265000
Chr4	15349000	15354000
Chr4	15418000	15420000
Chr4	15655000	15657000
Chr4	16121000	16123000
Chr4	16464000	16483000
Chr4	16500000	16504000
Chr4	16542000	16546000
Chr4	16560000	16562000
Chr4	16575000	16580000
Chr4	16587000	16589000
Chr4	16722000	16724000
Chr4	17610000	17623000
Chr4	17728000	18017000
Chr4	17728000	17786000
Chr4	18261000	18271000
Chr4	18509000	18518000
Chr4	19021000	19023000
Chr4	19660000	19662000
Chr4	20194000	20196000
Chr4	20603000	20605000
Chr4	20665000	20667000
Chr4	20707000	20709000
Chr4	20728000	20733000
Chr4	21495000	21498000
Chr4	21502000	21506000
Chr4	21690000	21692000
Chr4	22046000	22052000
Chr4	22099000	22143000
Chr4	22273000	22275000
Chr4	25172000	25174000
Chr4	25778000	25780000
Chr4	25874000	25878000
Chr4	26123000	26125000
Chr4	29835000	29838000
Chr4	31440000	31443000
Chr4	31569000	31573000
Chr4	31617000	31623000
Chr4	31845000	31847000
Chr4	31884000	31887000
Chr4	31941000	31956000
Chr4	31974000	31976000
Chr4	32025000	32032000
Chr4	32051000	32154000
Chr4	32213000	32222000
Chr4	32284000	32286000
Chr4	32303000	32327000
Chr4	32394000	32400000
Chr4	32428000	32443000
Chr4	32488000	32540000
Chr4	32562000	32564000
Chr4	33114000	33116000
Chr4	33276000	33289000
Chr4	33512000	33516000
Chr4	34850000	34853000
Chr4	35240000	35242000
Chr5	3000	15000
Chr5	613000	629000
Chr5	1766000	1783000
Chr5	2796000	2798000
Chr5	3019000	3026000
Chr5	5565000	5570000
Chr5	7792000	7796000
Chr5	8162000	8172000
Chr5	10735000	10739000
Chr5	12474000	12546000
Chr5	13481000	13499000
Chr5	14217000	14219000
Chr5	14324000	14326000
Chr5	15622000	15625000
Chr5	15716000	15718000
Chr5	16034000	16036000
Chr5	16193000	16207000
Chr5	16633000	16641000
Chr5	17562000	17564000
Chr5	17603000	17605000
Chr5	18223000	18225000
Chr5	18306000	18308000
Chr5	18997000	19007000
Chr5	21285000	21288000
Chr5	23223000	23225000
Chr5	23331000	23338000
Chr5	24742000	24744000
Chr5	24808000	24811000
Chr5	25745000	25747000
Chr5	27327000	27330000
Chr5	27347000	27357000
Chr5	27435000	27437000
Chr5	27570000	27574000
Chr5	27959000	27961000
Chr5	29348000	29356000
Chr5	29446000	29448000
Chr5	29811000	29832000
Chr5	29882000	29884000
Chr6	498000	500000
Chr6	1537000	1539000
Chr6	2392000	2394000
Chr6	3823000	3899000
Chr6	4106000	4114000
Chr6	4239000	4244000
Chr6	4289000	4296000
Chr6	4433000	4436000
Chr6	4502000	4517000
Chr6	4523000	4525000
Chr6	4554000	4556000
Chr6	4559000	4562000
Chr6	4832000	4834000
Chr6	4974000	4976000
Chr6	8435000	8446000
Chr6	8481000	8489000
Chr6	8572000	8574000
Chr6	8580000	8584000
Chr6	9485000	9488000
Chr6	9560000	9565000
Chr6	9677000	9679000
Chr6	10156000	10179000
Chr6	10192000	10196000
Chr6	10205000	10269000
Chr6	10290000	10308000
Chr6	10317000	10340000
Chr6	10496000	10529000
Chr6	10536000	10539000
Chr6	10572000	10575000
Chr6	10579000	11782000
Chr6	11957000	11960000
Chr6	12087000	12090000
Chr6	12220000	12222000
Chr6	13127000	13129000
Chr6	13333000	13335000
Chr6	14058000	14064000
Chr6	14677000	14687000
Chr6	15227000	15231000
Chr6	15345000	15350000
Chr6	15455000	15460000
Chr6	16040000	16042000
Chr6	16884000	16886000
Chr6	18021000	18069000
Chr6	18143000	19306000
Chr6	19327000	19329000
Chr6	19364000	19376000
Chr6	19465000	19477000
Chr6	20074000	20076000
Chr6	20322000	20324000
Chr6	20534000	20541000
Chr6	20584000	20587000
Chr6	20601000	20605000
Chr6	20610000	20620000
Chr6	20646000	20666000
Chr6	20674000	20676000
Chr6	20837000	20850000
Chr6	21385000	21394000
Chr6	21403000	21413000
Chr6	21460000	21477000
Chr6	21511000	21523000
Chr6	21525000	21533000
Chr6	21940000	21944000
Chr6	21981000	21983000
Chr6	21994000	21996000
Chr6	22024000	22031000
Chr6	22159000	22162000
Chr6	22206000	22209000
Chr6	22283000	22288000
Chr6	22338000	22350000
Chr6	22439000	22462000
Chr6	22469000	22482000
Chr6	22503000	22522000
Chr6	22542000	22661000
Chr6	22693000	22794000
Chr6	22800000	22810000
Chr6	22833000	22837000
Chr6	22882000	22900000
Chr6	23247000	23268000
Chr6	23377000	23436000
Chr6	23449000	23453000
Chr6	23457000	23468000
Chr6	23477000	23488000
Chr6	23512000	23527000
Chr6	23550000	23557000
Chr6	23593000	23609000
Chr6	23966000	23999000
Chr6	24017000	24023000
Chr6	24069000	24072000
Chr6	25556000	25559000
Chr6	27063000	27065000
Chr6	27160000	27162000
Chr6	27889000	27891000
Chr6	27978000	27981000
Chr6	29279000	29291000
Chr6	29334000	29338000
Chr6	29391000	29393000
Chr6	30053000	30055000
Chr6	30175000	30177000
Chr6	30745000	30753000
Chr7	1318000	1411000
Chr7	1634000	1770000
Chr7	2512000	2514000
Chr7	2985000	3105000
Chr7	3157000	3182000
Chr7	3806000	3813000
Chr7	3871000	3947000
Chr7	4197000	4200000
Chr7	4615000	4620000
Chr7	5316000	5441000
Chr7	5447000	5452000
Chr7	5460000	5463000
Chr7	5468000	5471000
Chr7	6237000	6354000
Chr7	6584000	6586000
Chr7	8689000	8692000
Chr7	8848000	8855000
Chr7	9263000	9266000
Chr7	10189000	10206000
Chr7	10795000	10797000
Chr7	11312000	11315000
Chr7	11609000	11611000
Chr7	11794000	11796000
Chr7	11966000	12091000
Chr7	12113000	12273000
Chr7	12305000	12308000
Chr7	12386000	12389000
Chr7	12723000	12730000
Chr7	13798000	13805000
Chr7	16066000	16109000
Chr7	16495000	16497000
Chr7	17101000	17113000
Chr7	18173000	18176000
Chr7	19604000	19606000
Chr7	20351000	20353000
Chr7	20403000	20407000
Chr7	20431000	20435000
Chr7	20535000	20607000
Chr7	20656000	20678000
Chr7	20695000	20699000
Chr7	20714000	20719000
Chr7	21550000	21554000
Chr7	22194000	22196000
Chr7	22428000	22442000
Chr7	22451000	22456000
Chr7	22462000	22470000
Chr7	22478000	22482000
Chr7	22520000	22524000
Chr7	22891000	22921000
Chr7	23032000	23039000
Chr7	24321000	24339000
Chr7	24361000	24370000
Chr7	24424000	24429000
Chr7	24462000	24568000
Chr7	24800000	24897000
Chr7	24970000	24974000
Chr7	25023000	25036000
Chr7	25053000	25101000
Chr7	25125000	25211000
Chr7	25264000	25271000
Chr7	25801000	25803000
Chr7	26589000	26597000
Chr7	26980000	26982000
Chr7	27604000	27610000
Chr7	27857000	27865000
Chr7	28037000	28039000
Chr8	162000	166000
Chr8	724000	726000
Chr8	774000	777000
Chr8	864000	866000
Chr8	886000	888000
Chr8	1212000	1216000
Chr8	1221000	1276000
Chr8	1280000	1282000
Chr8	1324000	1332000
Chr8	2449000	2451000
Chr8	2528000	2532000
Chr8	3640000	3642000
Chr8	4309000	4326000
Chr8	5391000	5394000
Chr8	6078000	6085000
Chr8	6323000	6326000
Chr8	6666000	6669000
Chr8	7326000	7635000
Chr8	7901000	7906000
Chr8	9803000	9819000
Chr8	9962000	9965000
Chr8	9980000	9985000
Chr8	10016000	10018000
Chr8	10051000	10055000
Chr8	10069000	10072000
Chr8	10111000	10118000
Chr8	11169000	11176000
Chr8	11187000	11231000
Chr8	11655000	11661000
Chr8	12443000	12448000
Chr8	12927000	12947000
Chr8	12975000	12984000
Chr8	13575000	13586000
Chr8	13748000	13750000
Chr8	13785000	13797000
Chr8	14432000	14447000
Chr8	14505000	14509000
Chr8	14526000	14568000
Chr8	14577000	14579000
Chr8	14587000	14590000
Chr8	14612000	14653000
Chr8	14690000	14694000
Chr8	14746000	14751000
Chr8	14806000	14876000
Chr8	14893000	14899000
Chr8	14918000	14921000
Chr8	14932000	14935000
Chr8	14951000	14967000
Chr8	14995000	14997000
Chr8	15010000	15058000
Chr8	15018000	15020000
Chr8	15029000	15058000
Chr8	15134000	15145000
Chr8	15155000	15164000
Chr8	15185000	15190000
Chr8	15241000	15255000
Chr8	15862000	15866000
Chr8	15928000	15930000
Chr8	16318000	16338000
Chr8	16387000	16434000
Chr8	16493000	16506000
Chr8	16650000	16735000
Chr8	16770000	16779000
Chr8	16815000	16818000
Chr8	16855000	16858000
Chr8	18231000	18240000
Chr8	18274000	18277000
Chr8	18502000	18505000
Chr8	19687000	19693000
Chr8	19699000	19716000
Chr8	19733000	19740000
Chr8	19744000	19811000
Chr8	19965000	19974000
Chr8	20106000	20110000
Chr8	20133000	20136000
Chr8	20151000	20156000
Chr8	20160000	20185000
Chr8	20268000	20275000
Chr8	20292000	20302000
Chr8	20317000	20349000
Chr8	20353000	20355000
Chr8	21230000	21232000
Chr8	21900000	21903000
Chr8	22591000	22595000
Chr8	22727000	22731000
Chr8	22908000	22916000
Chr8	23661000	23663000
Chr8	24190000	24203000
Chr8	25221000	25223000
Chr8	26003000	26005000
Chr8	26633000	26635000
Chr8	27055000	27057000
Chr8	27470000	27474000
Chr8	28150000	28152000
Chr8	28259000	28261000
Chr8	28442000	28444000
Chr9	769000	776000
Chr9	1117000	1119000
Chr9	2105000	2110000
Chr9	2788000	2790000
Chr9	3183000	3187000
Chr9	5043000	5082000
Chr9	5105000	5109000
Chr9	5123000	5126000
Chr9	6081000	6083000
Chr9	6838000	6841000
Chr9	6939000	6941000
Chr9	7068000	7070000
Chr9	7091000	7093000
Chr9	7208000	7214000
Chr9	7228000	7230000
Chr9	7255000	7258000
Chr9	7261000	7271000
Chr9	7356000	7378000
Chr9	7389000	7391000
Chr9	7398000	7407000
Chr9	7417000	7419000
Chr9	7451000	7467000
Chr9	7504000	7507000
Chr9	7517000	7519000
Chr9	7525000	7744000
Chr9	7857000	7862000
Chr9	8501000	8504000
Chr9	9052000	9055000
Chr9	9329000	9332000
Chr9	9376000	9418000
Chr9	9747000	9749000
Chr9	9852000	9855000
Chr9	10219000	10222000
Chr9	10353000	10362000
Chr9	10371000	10373000
Chr9	10387000	10394000
Chr9	10400000	10402000
Chr9	10432000	10445000
Chr9	10502000	10514000
Chr9	10528000	10734000
Chr9	10881000	10884000
Chr9	10931000	10937000
Chr9	10986000	10988000
Chr9	11007000	11011000
Chr9	11687000	11690000
Chr9	12636000	12638000
Chr9	12917000	12919000
Chr9	12991000	12996000
Chr9	13622000	13624000
Chr9	14300000	14303000
Chr9	14326000	14332000
Chr9	14327000	14331000
Chr9	14483000	14505000
Chr9	14511000	14514000
Chr9	14998000	15002000
Chr9	15023000	15066000
Chr9	15113000	15124000
Chr9	15140000	15150000
Chr9	15645000	15651000
Chr9	15813000	15815000
Chr9	17216000	17218000
Chr9	17846000	17848000
Chr9	18323000	18326000
Chr9	18517000	18541000
Chr9	20279000	20281000
Chr9	20360000	20362000
Chr9	21422000	21425000
Chr9	22941000	23013000
Chr10	1603000	1605000
Chr10	1935000	1937000
Chr10	2091000	2096000
Chr10	2215000	2220000
Chr10	2341000	2373000
Chr10	2380000	2383000
Chr10	2461000	2469000
Chr10	2513000	2517000
Chr10	2532000	2542000
Chr10	2591000	2681000
Chr10	2714000	2716000
Chr10	4067000	4070000
Chr10	4104000	4191000
Chr10	4224000	4227000
Chr10	4866000	4873000
Chr10	4956000	4961000
Chr10	6659000	6665000
Chr10	6674000	6684000
Chr10	6799000	6802000
Chr10	7171000	7176000
Chr10	7730000	7746000
Chr10	7941000	7944000
Chr10	8169000	8208000
Chr10	8380000	8383000
Chr10	9880000	9883000
Chr10	10327000	10329000
Chr10	11747000	11750000
Chr10	11764000	11777000
Chr10	11944000	11947000
Chr10	12197000	12199000
Chr10	12298000	12300000
Chr10	17136000	17147000
Chr10	17630000	17633000
Chr10	19039000	19041000
Chr10	19181000	19183000
Chr10	19313000	19317000
Chr10	20202000	20204000
Chr10	21214000	21216000
Chr10	22711000	22713000
Chr10	22971000	22973000
Chr10	23206000	23208000
Chr11	1000	5000
Chr11	11000	128000
Chr11	816000	821000
Chr11	1589000	1597000
Chr11	1599000	1604000
Chr11	1976000	1982000
Chr11	2773000	2775000
Chr11	3075000	3077000
Chr11	3165000	3170000
Chr11	3180000	3183000
Chr11	4854000	4859000
Chr11	4899000	4902000
Chr11	4908000	5124000
Chr11	5184000	5189000
Chr11	5207000	5261000
Chr11	5346000	5355000
Chr11	5448000	5451000
Chr11	5476000	5479000
Chr11	5983000	5987000
Chr11	6006000	6009000
Chr11	6279000	6288000
Chr11	6313000	6320000
Chr11	6511000	6632000
Chr11	6636000	6638000
Chr11	6681000	6877000
Chr11	6899000	7006000
Chr11	7026000	7048000
Chr11	7073000	7079000
Chr11	7095000	7103000
Chr11	7132000	7192000
Chr11	7228000	7244000
Chr11	7278000	7315000
Chr11	7334000	7348000
Chr11	7446000	7455000
Chr11	7554000	7565000
Chr11	8693000	8696000
Chr11	9402000	9405000
Chr11	9613000	9615000
Chr11	10799000	10809000
Chr11	12021000	12554000
Chr11	13410000	13412000
Chr11	13817000	13832000
Chr11	13881000	13884000
Chr11	14387000	14429000
Chr11	17027000	17029000
Chr11	17408000	17410000
Chr11	17442000	17475000
Chr11	17701000	17712000
Chr11	17773000	17783000
Chr11	18214000	18825000
Chr11	18868000	18871000
Chr11	18962000	18978000
Chr11	18996000	19027000
Chr11	19618000	19620000
Chr11	19679000	19870000
Chr11	20260000	20264000
Chr11	20788000	20791000
Chr11	20790000	20792000
Chr11	22156000	22160000
Chr11	22171000	22174000
Chr11	22188000	22200000
Chr11	22207000	22222000
Chr11	22237000	22239000
Chr11	22471000	22474000
Chr11	22541000	22546000
Chr11	22565000	22601000
Chr11	22666000	22668000
Chr11	22670000	22727000
Chr11	22741000	22747000
Chr11	22754000	22758000
Chr11	22842000	22852000
Chr11	22865000	22877000
Chr11	22885000	22887000
Chr11	22897000	22901000
Chr11	22961000	22968000
Chr11	23155000	23157000
Chr11	23248000	23250000
Chr11	24323000	24326000
Chr11	24350000	24404000
Chr11	24453000	24485000
Chr11	24500000	24568000
Chr11	24582000	24623000
Chr11	25370000	25376000
Chr11	25836000	25840000
Chr11	25846000	25878000
Chr11	25902000	25905000
Chr11	25908000	25961000
Chr11	25993000	26026000
Chr11	26119000	26124000
Chr11	26166000	26169000
Chr11	26180000	26296000
Chr11	26350000	26374000
Chr11	26401000	26403000
Chr11	26861000	26863000
Chr11	26891000	26894000
Chr11	27414000	27440000
Chr11	27498000	27578000
Chr11	27598000	27604000
Chr11	27628000	27642000
Chr11	27713000	27722000
Chr11	27745000	27753000
Chr11	27778000	27785000
Chr11	27798000	27804000
Chr11	27809000	27811000
Chr11	27832000	27992000
Chr11	28013000	28436000
Chr11	28456000	28460000
Chr11	28477000	28482000
Chr11	28631000	28636000
Chr11	28638000	28640000
Chr11	28744000	28748000
Chr11	28755000	28763000
Chr11	28768000	28779000
Chr11	28816000	28820000
Chr11	29017000	29022000
Chr12	395000	398000
Chr12	3275000	3277000
Chr12	3523000	3528000
Chr12	3665000	3668000
Chr12	3832000	3834000
Chr12	4994000	4998000
Chr12	5820000	6520000
Chr12	6523000	6526000
Chr12	6528000	6532000
Chr12	6550000	6557000
Chr12	6626000	6628000
Chr12	6631000	6634000
Chr12	6648000	6652000
Chr12	6681000	6688000
Chr12	6696000	6708000
Chr12	6734000	6739000
Chr12	6826000	6831000
Chr12	6833000	6856000
Chr12	6898000	6908000
Chr12	6962000	7096000
Chr12	7117000	7166000
Chr12	7905000	7915000
Chr12	8584000	8592000
Chr12	8872000	8874000
Chr12	9137000	9148000
Chr12	9666000	9670000
Chr12	10352000	10354000
Chr12	11513000	11515000
Chr12	11998000	12000000
Chr12	15146000	15148000
Chr12	15324000	15326000
Chr12	16006000	16015000
Chr12	16879000	16881000
Chr12	17153000	17156000
Chr12	17713000	17715000
Chr12	17723000	17770000
Chr12	18253000	18257000
Chr12	18365000	18367000
Chr12	18375000	18381000
Chr12	18393000	18409000
Chr12	18401000	18409000
Chr12	18422000	18426000
Chr12	18448000	18704000
Chr12	18745000	18757000
Chr12	18759000	18793000
Chr12	18958000	19056000
Chr12	19006000	19008000
Chr12	19009000	19056000
Chr12	19075000	19116000
Chr12	19444000	19449000
Chr12	20710000	20712000
Chr12	21344000	21349000
Chr12	21382000	21384000
Chr12	22319000	22322000
Chr12	22839000	22844000
Chr12	23436000	23438000
Chr12	23575000	23591000
Chr12	23698000	23700000
Chr12	24017000	24019000
Chr12	24094000	24096000
Chr12	25853000	25856000
Chr12	26441000	26445000
Chr12	26915000	27120000
